# Monster resolution metadata
# Source monster_data: C:\Users\lennyfaze\AppData\LocalLow\BBB INC. BUT XMLS!!\My Singing Monsters\1\monster_data.xml
# Source gene_data: C:\Users\lennyfaze\AppData\LocalLow\BBB INC. BUT XMLS!!\My Singing Monsters\1\gene_data.xml
# Source island_data: C:\Users\lennyfaze\AppData\LocalLow\BBB INC. BUT XMLS!!\My Singing Monsters\1\island_data.xml
# Generated (UTC): 2026-03-14 23:53:22Z

[GENE_LEGEND]
A = graphic:gene_air | string:GENE_A_LABEL | sort:1
B = graphic:gene_plant | string:GENE_B_LABEL | sort:2
C = graphic:gene_earth | string:GENE_C_LABEL | sort:3
D = graphic:gene_water | string:GENE_D_LABEL | sort:4
E = graphic:gene_cold | string:GENE_E_LABEL | sort:5
N = graphic:gene_fire | string:GENE_N_LABEL | sort:6
R = graphic:gene_psychic | string:GENE_R_LABEL | sort:7
V = graphic:gene_bone | string:GENE_V_LABEL | sort:8
W = graphic:gene_light | string:GENE_W_LABEL | sort:9
Y = graphic:gene_fairy | string:GENE_Y_LABEL | sort:10
G = graphic:gene_ecto_plasma | string:GENE_G_LABEL | sort:11
J = graphic:gene_shadow | string:GENE_J_LABEL | sort:12
K = graphic:gene_mech | string:GENE_K_LABEL | sort:13
L = graphic:gene_crystal | string:GENE_L_LABEL | sort:14
M = graphic:gene_toxic | string:GENE_M_LABEL | sort:15
H = graphic:gene_dream | string:GENE_H_LABEL | sort:16
P = graphic:gene_mythical | string:GENE_P_LABEL | sort:17
Z = graphic:gene_legendary | string:GENE_Z_LABEL | sort:18
O = graphic:gene_legendary | string:GENE_O_LABEL | sort:19
Q = graphic:gene_dipster | string:GENE_Q_LABEL | sort:20
U = graphic:gene_electricity | string:GENE_U_LABEL | sort:21
F = graphic:gene_electricity | string:GENE_F_LABEL | sort:22
T = graphic:gene_celestial | string:GENE_T_LABEL | sort:23
I = graphic:gene_paironormal | string:GENE_I_LABEL | sort:24

[ISLAND_LEGEND]
1 = name:ISLAND_1 | file:island01.bin | midi:world01.mid | icon:island_buttons01.xml:islands_button_isl01
2 = name:ISLAND_2 | file:island02.bin | midi:world02.mid | icon:island_buttons01.xml:islands_button_isl02
3 = name:ISLAND_3 | file:island03.bin | midi:world03.mid | icon:island_buttons01.xml:islands_button_isl03
4 = name:ISLAND_4 | file:island04.bin | midi:world04.mid | icon:island_buttons01.xml:islands_button_isl04
5 = name:ISLAND_5 | file:island05.bin | midi:world05.mid | icon:island_buttons01.xml:islands_button_isl05
6 = name:ISLAND_GOLD | file:island06.bin | midi:world06.mid | icon:island_buttons01.xml:islands_button_isl06
7 = name:ISLAND_ETHEREAL | file:island07.bin | midi:world07.mid | icon:island_buttons01.xml:islands_button_isl07
8 = name:ISLAND_SHUGA | file:island08.bin | midi:world08.mid | icon:island_buttons01.xml:islands_button_isl08
9 = name:ISLAND_TRIBAL | file:island09.bin | midi:world09.mid | icon:island_buttons01.xml:islands_button_isl09
10 = name:ISLAND_UNDERLING | file:island10.bin | midi:world10.mid | icon:island_buttons01.xml:islands_button_isl010
11 = name:ISLAND_COMPOSER | file:island11.bin | midi:world01.mid | icon:island_buttons03.xml:islands_button_isl011
12 = name:ISLAND_CELESTIAL | file:island12.bin | midi:world12.mid | icon:island_buttons01.xml:islands_button_isl012
13 = name:ISLAND_FIRE | file:island13.bin | midi:world13.mid | icon:island_buttons01.xml:islands_button_isl013
14 = name:ISLAND_14 | file:island14.bin | midi:world14.mid | icon:island_buttons01.xml:islands_button_isl014
15 = name:ISLAND_15 | file:island15.bin | midi:world15.mid | icon:island_buttons02.xml:islands_button_isl015
16 = name:ISLAND_16 | file:island16.bin | midi:world16.mid | icon:island_buttons02.xml:islands_button_isl016
17 = name:ISLAND_17 | file:island17.bin | midi:world17.mid | icon:island_buttons02.xml:islands_button_isl017
18 = name:ISLAND_18 | file:island18.bin | midi:world18.mid | icon:island_buttons03.xml:islands_button_isl018
19 = name:ISLAND_19 | file:island19.bin | midi:world19.mid | icon:island_buttons03.xml:islands_button_isl019
20 = name:ISLAND_BATTLE | file:island20.bin | midi:world01.mid | icon:island_buttons03.xml:islands_button_isl020
21 = name:ISLAND_21 | file:island21.bin | midi:world21.mid | icon:island_buttons03.xml:islands_button_isl021
22 = name:ISLAND_22 | file:island22.bin | midi:world22.mid | icon:island_buttons03.xml:islands_button_isl022
23 = name:ISLAND_23 | file:island23.bin | midi:world23.mid | icon:island_buttons03.xml:islands_button_isl023
24 = name:ISLAND_24 | file:island24.bin | midi:world24.mid | icon:island_buttons03.xml:islands_button_isl024
25 = name:ISLAND_25 | file:island25.bin | midi:world25.mid | icon:island_buttons03.xml:islands_button_isl025
26 = name:ISLAND_26 | file:island26.bin | midi:world26.mid | icon:island_buttons05.xml:islands_button_isl026
27 = name:ISLAND_27 | file:island27.bin | midi:world27.mid | icon:island_buttons05.xml:islands_button_isl027
28 = name:ISLAND_28 | file:island28.bin | midi:world28.mid | icon:island_buttons05.xml:islands_button_isl028
31 = name:ISLAND_31 | file:island31.bin | midi:world31.mid | icon:island_buttons05.xml:islands_button_isl031
101 = name:ISLAND_1_MIRROR | file:island01_MIRROR.bin | midi:world101.mid | icon:island_buttons02.xml:islands_button_isl01_MIRROR
102 = name:ISLAND_2_MIRROR | file:island02_MIRROR.bin | midi:world102.mid | icon:island_buttons02.xml:islands_button_isl02_MIRROR
103 = name:ISLAND_3_MIRROR | file:island03_MIRROR.bin | midi:world103.mid | icon:island_buttons02.xml:islands_button_isl03_MIRROR
104 = name:ISLAND_4_MIRROR | file:island04_MIRROR.bin | midi:world104.mid | icon:island_buttons02.xml:islands_button_isl04_MIRROR
105 = name:ISLAND_5_MIRROR | file:island05_MIRROR.bin | midi:world105.mid | icon:island_buttons02.xml:islands_button_isl05_MIRROR
106 = name:ISLAND_COMPOSER | file:island11.bin | midi:world01.mid | icon:island_buttons02.xml:islands_button_isl011
107 = name:ISLAND_COMPOSER | file:island11.bin | midi:world01.mid | icon:island_buttons02.xml:islands_button_isl011
108 = name:ISLAND_COMPOSER | file:island11.bin | midi:world01.mid | icon:island_buttons02.xml:islands_button_isl011
109 = name:ISLAND_COMPOSER | file:island11.bin | midi:world01.mid | icon:island_buttons02.xml:islands_button_isl011
115 = name:ISLAND_15_MIRROR | file:island15_MIRROR.bin | midi:world115.mid | icon:island_buttons05.xml:islands_button_isl015_MIRROR
116 = name:ISLAND_16_MIRROR | file:island16_MIRROR.bin | midi:world116.mid | icon:island_buttons05.xml:islands_button_isl016_MIRROR
117 = name:ISLAND_17_MIRROR | file:island17_MIRROR.bin | midi:world117.mid | icon:island_buttons05.xml:islands_button_isl017_MIRROR
118 = name:ISLAND_18_MIRROR | file:island18_MIRROR.bin | midi:world118.mid | icon:island_buttons05.xml:islands_button_isl018_MIRROR

[MONSTER_RESOLUTION]
common_name=Adult Attmoz | file=monster_t05_ADULT.bin | stem=monster_t05_adult | entity_type=monster | monster_id=733 | class=CLASS_RARE_CELESTIAL | fam=CLASS_CELESTIAL | genes=T | gene_graphics=gene_celestial | islands=12
common_name=Pango Fire Island | file=monster_ae.bin | stem=monster_ae | entity_type=monster | monster_id=287 | class=CLASS_NATURAL | fam=CLASS_NATURAL | genes=AE | gene_graphics=gene_air,gene_cold | islands=14
common_name=Parlsona Air Island | file=monster_VOC_02_island3.bin | stem=monster_voc_02_island3 | entity_type=monster | monster_id=276 | class=CLASS_LEGENDARY_WERDO | fam=CLASS_LEGENDARY_WERDO | genes=O | gene_graphics=gene_legendary | islands=3,103
common_name=Parlsona Plant Island | file=monster_VOC_02_island1.bin | stem=monster_voc_02_island1 | entity_type=monster | monster_id=234 | class=CLASS_LEGENDARY_WERDO | fam=CLASS_LEGENDARY_WERDO | genes=O | gene_graphics=gene_legendary | islands=1,101
common_name=Parlsona Water Island | file=monster_VOC_02_island4.bin | stem=monster_voc_02_island4 | entity_type=monster | monster_id=446 | class=CLASS_LEGENDARY_WERDO | fam=CLASS_LEGENDARY_WERDO | genes=O | gene_graphics=gene_legendary | islands=4,104
common_name=Peckidna | file=monster_cv.bin | stem=monster_cv | entity_type=monster | monster_id=437 | class=CLASS_MAGICAL | fam=CLASS_MAGICAL | genes=CV | gene_graphics=gene_earth,gene_bone | islands=17,25,117
common_name=Pentumbra | file=monster_gjlm.bin | stem=monster_gjlm | entity_type=monster | monster_id=778 | class=CLASS_ETHEREAL | fam=CLASS_ETHEREAL | genes=GJLM | gene_graphics=gene_ecto_plasma,gene_shadow,gene_crystal,gene_toxic | islands=24,28
common_name=Periscorp | file=monster_dnr.bin | stem=monster_dnr | entity_type=monster | monster_id=410 | class=CLASS_MAGICAL | fam=CLASS_MAGICAL | genes=DNR | gene_graphics=gene_water,gene_fire,gene_psychic | islands=15,25,115
common_name=Phangler | file=monster_dn.bin | stem=monster_dn | entity_type=monster | monster_id=285 | class=CLASS_FIRE | fam=CLASS_FIRE | genes=DN | gene_graphics=gene_water,gene_fire | islands=14,15,17,115,117
common_name=Phangler Amber Island | file=monster_dn_amber.bin | stem=monster_dn_amber | entity_type=box_monster | monster_id=541 | class=CLASS_FIRE | fam=CLASS_FIRE | genes=DN | gene_graphics=gene_water,gene_fire | islands=22
common_name=Pinghound | file=monster_p14.bin | stem=monster_p14 | entity_type=monster | monster_id=642 | class=CLASS_MYTHICAL | fam=CLASS_DREAMMYTHICAL | genes=HP | gene_graphics=gene_dream,gene_mythical | islands=23
common_name=Piplash | file=monster_jkm.bin | stem=monster_jkm | entity_type=monster | monster_id=757 | class=CLASS_ETHEREAL | fam=CLASS_ETHEREAL | genes=JKM | gene_graphics=gene_shadow,gene_mech,gene_toxic | islands=24,27,28
common_name=Pixolotl | file=monster_u16.bin | stem=monster_u16 | entity_type=box_monster | monster_id=240 | class=CLASS_SUPERNATURAL | fam=CLASS_SUPERNATURAL_WUBLIN | genes=U | gene_graphics=gene_electricity | islands=10
common_name=Pladdie | file=monster_ceny.bin | stem=monster_ceny | entity_type=monster | monster_id=424 | class=CLASS_MAGICAL | fam=CLASS_MAGICAL | genes=CENY | gene_graphics=gene_earth,gene_cold,gene_fire,gene_fairy | islands=16,25,116
common_name=Plinkajou | file=monster_cdnv.bin | stem=monster_cdnv | entity_type=monster | monster_id=444 | class=CLASS_MAGICAL | fam=CLASS_MAGICAL | genes=CDNV | gene_graphics=gene_earth,gene_water,gene_fire,gene_bone | islands=17,25,117
common_name=Plixie | file=monster_t04.bin | stem=monster_t04 | entity_type=box_monster | monster_id=259 | class=CLASS_CELESTIAL | fam=CLASS_CELESTIAL | genes=T | gene_graphics=gene_celestial | islands=12
common_name=Pluckbill | file=monster_nw.bin | stem=monster_nw | entity_type=monster | monster_id=473 | class=CLASS_MAGICAL | fam=CLASS_MAGICAL | genes=NW | gene_graphics=gene_fire,gene_light | islands=18,25,118
common_name=Poewk | file=monster_u03.bin | stem=monster_u03 | entity_type=box_monster | monster_id=127 | class=CLASS_SUPERNATURAL | fam=CLASS_SUPERNATURAL_WUBLIN | genes=U | gene_graphics=gene_electricity | islands=10
common_name=Pompom | file=monster_ace.bin | stem=monster_ace | entity_type=monster | monster_id=19 | class=CLASS_NATURAL | fam=CLASS_NATURAL | genes=ACE | gene_graphics=gene_air,gene_earth,gene_cold | islands=3,5,6,9,20,103,105
common_name=Pompom Composer Island | file=monster_ace_composer.bin | stem=monster_ace_composer | entity_type=monster | monster_id=219 | class=CLASS_NATURAL | fam=CLASS_NATURAL | genes=ACE | gene_graphics=gene_air,gene_earth,gene_cold | islands=11,106,107,108,109
common_name=Pong Ping | file=monster_bcen.bin | stem=monster_bcen | entity_type=monster | monster_id=713 | class=CLASS_FIRE | fam=CLASS_FIRE | genes=BCEN | gene_graphics=gene_plant,gene_earth,gene_cold,gene_fire | islands=16,116
common_name=Pong Ping Amber Island | file=monster_bcen_amber.bin | stem=monster_bcen_amber | entity_type=box_monster | monster_id=570 | class=CLASS_FIRE | fam=CLASS_FIRE | genes=BCEN | gene_graphics=gene_plant,gene_earth,gene_cold,gene_fire | islands=22
common_name=Poppette | file=monster_dr.bin | stem=monster_dr | entity_type=monster | monster_id=406 | class=CLASS_MAGICAL | fam=CLASS_MAGICAL | genes=DR | gene_graphics=gene_water,gene_psychic | islands=15,25,115
common_name=Potbelly | file=monster_b.bin | stem=monster_b | entity_type=monster | monster_id=2 | class=CLASS_NATURAL | fam=CLASS_NATURAL | genes=B | gene_graphics=gene_plant | islands=1,2,4,5,6,9,20,101,102,104,105
common_name=Potbelly Composer Island | file=monster_b_composer.bin | stem=monster_b_composer | entity_type=monster | monster_id=201 | class=CLASS_NATURAL | fam=CLASS_NATURAL | genes=B | gene_graphics=gene_plant | islands=11,106,107,108,109
common_name=Potbelly Fire Island | file=monster_b.bin | stem=monster_b | entity_type=monster | monster_id=269 | class=CLASS_NATURAL | fam=CLASS_NATURAL | genes=B | gene_graphics=gene_plant | islands=13,15,18,115,118
common_name=Psychic Island Titansoul | file=monster_x15.bin | stem=monster_x15 | entity_type=monster | monster_id=883 | class=CLASS_TITANSOUL | fam=CLASS_TITANSOUL | genes=- | gene_graphics=- | islands=15,115
common_name=Pummel | file=monster_bcd.bin | stem=monster_bcd | entity_type=monster | monster_id=21 | class=CLASS_NATURAL | fam=CLASS_NATURAL | genes=BCD | gene_graphics=gene_plant,gene_earth,gene_water | islands=1,4,6,9,20,101,104
common_name=Pummel Composer Island | file=monster_bcd_composer.bin | stem=monster_bcd_composer | entity_type=monster | monster_id=221 | class=CLASS_NATURAL | fam=CLASS_NATURAL | genes=BCD | gene_graphics=gene_plant,gene_earth,gene_water | islands=11,106,107,108,109
common_name=Punkleton | file=monster_s01.bin | stem=monster_s01 | entity_type=monster | monster_id=32 | class=CLASS_SEASON_HALLOWEEN | fam=CLASS_SEASON | genes=- | gene_graphics=- | islands=1,6,20,101
common_name=Punkleton Seasonal Island | file=monster_s01.bin | stem=monster_s01 | entity_type=monster | monster_id=520 | class=CLASS_SEASON_HALLOWEEN | fam=CLASS_SEASON | genes=- | gene_graphics=- | islands=21
common_name=Quarrister | file=monster_abce.bin | stem=monster_abce | entity_type=monster | monster_id=26 | class=CLASS_NATURAL | fam=CLASS_NATURAL | genes=ABCE | gene_graphics=gene_air,gene_plant,gene_earth,gene_cold | islands=5,6,9,20,105
common_name=Quarrister Composer Island | file=monster_abce_composer.bin | stem=monster_abce_composer | entity_type=monster | monster_id=226 | class=CLASS_NATURAL | fam=CLASS_NATURAL | genes=ABCE | gene_graphics=gene_air,gene_plant,gene_earth,gene_cold | islands=11,106,107,108,109
common_name=Quibble | file=monster_ad.bin | stem=monster_ad | entity_type=monster | monster_id=8 | class=CLASS_NATURAL | fam=CLASS_NATURAL | genes=AD | gene_graphics=gene_air,gene_water | islands=2,3,4,6,9,20,102,103,104
common_name=Quibble Composer Island | file=monster_ad_composer.bin | stem=monster_ad_composer | entity_type=monster | monster_id=207 | class=CLASS_NATURAL | fam=CLASS_NATURAL | genes=AD | gene_graphics=gene_air,gene_water | islands=11,106,107,108,109
common_name=Quibble Fire Island | file=monster_ad.bin | stem=monster_ad | entity_type=monster | monster_id=280 | class=CLASS_NATURAL | fam=CLASS_NATURAL | genes=AD | gene_graphics=gene_air,gene_water | islands=14
common_name=Rare Anglow | file=monster_p06_RARE.bin | stem=monster_p06_rare | entity_type=monster | monster_id=797 | class=CLASS_RARE_MYTHICAL | fam=CLASS_MYTHICAL | genes=P | gene_graphics=gene_mythical | islands=4,23,104
common_name=Rare Arackulele | file=monster_jk_RARE.bin | stem=monster_jk_rare | entity_type=monster | monster_id=235 | class=CLASS_RARE_ETH | fam=CLASS_ETHEREAL | genes=JK | gene_graphics=gene_shadow,gene_mech | islands=7,27,28
common_name=Rare Astropod | file=monster_u18_RARE.bin | stem=monster_u18_rare | entity_type=monster | monster_id=692 | class=CLASS_RARE_SUPERNAT | fam=CLASS_SUPERNATURAL_WUBLIN | genes=U | gene_graphics=gene_electricity | islands=10
common_name=Rare Auglur | file=monster_gkm_RARE.bin | stem=monster_gkm_rare | entity_type=monster | monster_id=916 | class=CLASS_RARE_ETH | fam=CLASS_ETHEREAL | genes=GKM | gene_graphics=gene_ecto_plasma,gene_mech,gene_toxic | islands=24,26,27
common_name=Rare Banjaw | file=monster_dnv_RARE.bin | stem=monster_dnv_rare | entity_type=monster | monster_id=502 | class=CLASS_RARE_MAGICAL | fam=CLASS_MAGICAL | genes=DNV | gene_graphics=gene_water,gene_fire,gene_bone | islands=17,25,117
common_name=Rare Barrb | file=monster_abn_RARE.bin | stem=monster_abn_rare | entity_type=monster | monster_id=461 | class=CLASS_RARE_FIRE | fam=CLASS_FIRE | genes=ABN | gene_graphics=gene_air,gene_plant,gene_fire | islands=13
common_name=Rare Barrb Amber Island | file=monster_abn_amber_RARE.bin | stem=monster_abn_amber_rare | entity_type=monster | monster_id=591 | class=CLASS_RARE_FIRE | fam=CLASS_FIRE | genes=ABN | gene_graphics=gene_air,gene_plant,gene_fire | islands=22
common_name=Rare Bellowfish | file=monster_kl_RARE.bin | stem=monster_kl_rare | entity_type=monster | monster_id=146 | class=CLASS_RARE_ETH | fam=CLASS_ETHEREAL | genes=KL | gene_graphics=gene_mech,gene_crystal | islands=7,27
common_name=Rare Bisonorus | file=monster_abdn_RARE.bin | stem=monster_abdn_rare | entity_type=monster | monster_id=706 | class=CLASS_RARE_FIRE | fam=CLASS_FIRE | genes=ABDN | gene_graphics=gene_air,gene_plant,gene_water,gene_fire | islands=15,115
common_name=Rare Bisonorus Amber Island | file=monster_abdn_amber_RARE.bin | stem=monster_abdn_amber_rare | entity_type=monster | monster_id=680 | class=CLASS_RARE_FIRE | fam=CLASS_FIRE | genes=ABDN | gene_graphics=gene_air,gene_plant,gene_water,gene_fire | islands=22
common_name=Rare Blabbit | file=monster_s04_RARE.bin | stem=monster_s04_rare | entity_type=monster | monster_id=241 | class=CLASS_RARE_SEASONAL | fam=CLASS_SEASON | genes=- | gene_graphics=- | islands=4,6,104
common_name=Rare Blabbit Seasonal Island | file=monster_s04_RARE.bin | stem=monster_s04_rare | entity_type=monster | monster_id=554 | class=CLASS_RARE_SEASONAL | fam=CLASS_SEASON | genes=- | gene_graphics=- | islands=21
common_name=Rare Blarret | file=monster_gjm_RARE.bin | stem=monster_gjm_rare | entity_type=monster | monster_id=898 | class=CLASS_RARE_ETH | fam=CLASS_ETHEREAL | genes=GJM | gene_graphics=gene_ecto_plasma,gene_shadow,gene_toxic | islands=24,26,28
common_name=Rare Bleatnik | file=monster_p10_RARE.bin | stem=monster_p10_rare | entity_type=monster | monster_id=820 | class=CLASS_RARE_MYTHICAL | fam=CLASS_DREAMMYTHICAL | genes=HP | gene_graphics=gene_dream,gene_mythical | islands=23
common_name=Rare Blipsqueak | file=monster_u12_RARE.bin | stem=monster_u12_rare | entity_type=monster | monster_id=663 | class=CLASS_RARE_SUPERNAT | fam=CLASS_SUPERNATURAL_WUBLIN | genes=U | gene_graphics=gene_electricity | islands=10
common_name=Rare Blow't | file=monster_benw_RARE.bin | stem=monster_benw_rare | entity_type=monster | monster_id=895 | class=CLASS_RARE_MAGICAL | fam=CLASS_MAGICAL | genes=BENW | gene_graphics=gene_plant,gene_cold,gene_fire,gene_light | islands=18,25,118
common_name=Rare Bona-Petite | file=monster_u17_RARE.bin | stem=monster_u17_rare | entity_type=monster | monster_id=720 | class=CLASS_RARE_SUPERNAT | fam=CLASS_SUPERNATURAL_WUBLIN | genes=U | gene_graphics=gene_electricity | islands=10
common_name=Rare Bonkers | file=monster_br_RARE.bin | stem=monster_br_rare | entity_type=monster | monster_id=760 | class=CLASS_RARE_MAGICAL | fam=CLASS_MAGICAL | genes=BR | gene_graphics=gene_plant,gene_psychic | islands=15,25,115
common_name=Rare Boo'qwurm | file=monster_s14_RARE.bin | stem=monster_s14_rare | entity_type=monster | monster_id=756 | class=CLASS_RARE_SEASONAL | fam=CLASS_SEASON | genes=- | gene_graphics=- | islands=15,115
common_name=Rare Boo'qwurm Seasonal Island | file=monster_s14_RARE.bin | stem=monster_s14_rare | entity_type=monster | monster_id=755 | class=CLASS_RARE_SEASONAL | fam=CLASS_SEASON | genes=- | gene_graphics=- | islands=21
common_name=Rare Boodoo | file=monster_jl_RARE.bin | stem=monster_jl_rare | entity_type=monster | monster_id=232 | class=CLASS_RARE_ETH | fam=CLASS_ETHEREAL | genes=JL | gene_graphics=gene_shadow,gene_crystal | islands=7,28
common_name=Rare Boskus | file=monster_en_RARE.bin | stem=monster_en_rare | entity_type=monster | monster_id=427 | class=CLASS_RARE_FIRE | fam=CLASS_FIRE | genes=EN | gene_graphics=gene_cold,gene_fire | islands=14,16,18,116,118
common_name=Rare Boskus Amber Island | file=monster_en_amber_RARE.bin | stem=monster_en_amber_rare | entity_type=monster | monster_id=576 | class=CLASS_RARE_FIRE | fam=CLASS_FIRE | genes=EN | gene_graphics=gene_cold,gene_fire | islands=22
common_name=Rare Bowgart | file=monster_bde_RARE.bin | stem=monster_bde_rare | entity_type=monster | monster_id=106 | class=CLASS_RARE_NATURAL | fam=CLASS_NATURAL | genes=BDE | gene_graphics=gene_plant,gene_water,gene_cold | islands=1,2,6,101,102
common_name=Rare Bowhead | file=monster_abden_RARE.bin | stem=monster_abden_rare | entity_type=monster | monster_id=813 | class=CLASS_RARE_FIRE | fam=CLASS_FIRE | genes=ABDEN | gene_graphics=gene_air,gene_plant,gene_water,gene_cold,gene_fire | islands=15,115
common_name=Rare Bowhead Amber Island | file=monster_abden_amber_RARE.bin | stem=monster_abden_amber_rare | entity_type=monster | monster_id=814 | class=CLASS_RARE_FIRE | fam=CLASS_FIRE | genes=ABDEN | gene_graphics=gene_air,gene_plant,gene_water,gene_cold,gene_fire | islands=22
common_name=Rare Bridg-it | file=monster_cny_RARE.bin | stem=monster_cny_rare | entity_type=monster | monster_id=538 | class=CLASS_RARE_MAGICAL | fam=CLASS_MAGICAL | genes=CNY | gene_graphics=gene_earth,gene_fire,gene_fairy | islands=16,25,116
common_name=Rare Brump | file=monster_u05_RARE.bin | stem=monster_u05_rare | entity_type=monster | monster_id=640 | class=CLASS_RARE_SUPERNAT | fam=CLASS_SUPERNATURAL_WUBLIN | genes=U | gene_graphics=gene_electricity | islands=10
common_name=Rare Bulbo | file=monster_ew_RARE.bin | stem=monster_ew_rare | entity_type=monster | monster_id=838 | class=CLASS_RARE_MAGICAL | fam=CLASS_MAGICAL | genes=EW | gene_graphics=gene_cold,gene_light | islands=18,25,118
common_name=Rare Buzzinga | file=monster_p07_RARE.bin | stem=monster_p07_rare | entity_type=monster | monster_id=803 | class=CLASS_RARE_MYTHICAL | fam=CLASS_MYTHICAL | genes=P | gene_graphics=gene_mythical | islands=13,23
common_name=Rare Cahoot | file=monster_rw_RARE.bin | stem=monster_rw_rare | entity_type=monster | monster_id=902 | class=CLASS_RARE_MAGICAL | fam=CLASS_MAGICAL_ETHEREAL | genes=RW | gene_graphics=gene_psychic,gene_light | islands=19
common_name=Rare Candelavra | file=monster_abcdn_RARE.bin | stem=monster_abcdn_rare | entity_type=monster | monster_id=727 | class=CLASS_RARE_FIRE | fam=CLASS_FIRE | genes=ABCDN | gene_graphics=gene_air,gene_plant,gene_earth,gene_water,gene_fire | islands=13
common_name=Rare Candelavra Amber Island | file=monster_abcdn_amber_RARE.bin | stem=monster_abcdn_amber_rare | entity_type=monster | monster_id=726 | class=CLASS_RARE_FIRE | fam=CLASS_FIRE | genes=ABCDN | gene_graphics=gene_air,gene_plant,gene_earth,gene_water,gene_fire | islands=22
common_name=Rare Cantorell | file=monster_cey_RARE.bin | stem=monster_cey_rare | entity_type=monster | monster_id=861 | class=CLASS_RARE_MAGICAL | fam=CLASS_MAGICAL | genes=CEY | gene_graphics=gene_earth,gene_cold,gene_fairy | islands=16,25,116
common_name=Rare Carillong | file=monster_s10_RARE.bin | stem=monster_s10_rare | entity_type=monster | monster_id=677 | class=CLASS_RARE_SEASONAL | fam=CLASS_SEASON | genes=- | gene_graphics=- | islands=19
common_name=Rare Carillong Seasonal Island | file=monster_s10_RARE.bin | stem=monster_s10_rare | entity_type=monster | monster_id=678 | class=CLASS_RARE_SEASONAL | fam=CLASS_SEASON | genes=- | gene_graphics=- | islands=21
common_name=Rare Cataliszt | file=monster_p08_RARE.bin | stem=monster_p08_rare | entity_type=monster | monster_id=812 | class=CLASS_RARE_MYTHICAL | fam=CLASS_MYTHICAL_CATALYST | genes=H | gene_graphics=gene_dream | islands=23
common_name=Rare Cherubble | file=monster_p04_RARE.bin | stem=monster_p04_rare | entity_type=monster | monster_id=792 | class=CLASS_RARE_MYTHICAL | fam=CLASS_MYTHICAL | genes=P | gene_graphics=gene_mythical | islands=14,23
common_name=Rare Clackula | file=monster_v_RARE.bin | stem=monster_v_rare | entity_type=monster | monster_id=799 | class=CLASS_RARE_MAGICAL | fam=CLASS_MAGICAL_ETHEREAL | genes=V | gene_graphics=gene_bone | islands=17,19,25,117
common_name=Rare Clamble | file=monster_bce_RARE.bin | stem=monster_bce_rare | entity_type=monster | monster_id=96 | class=CLASS_RARE_NATURAL | fam=CLASS_NATURAL | genes=BCE | gene_graphics=gene_plant,gene_earth,gene_cold | islands=1,5,6,101,105
common_name=Rare Clavavera | file=monster_s07_RARE.bin | stem=monster_s07_rare | entity_type=monster | monster_id=654 | class=CLASS_RARE_SEASONAL | fam=CLASS_SEASON | genes=- | gene_graphics=- | islands=17,117
common_name=Rare Clavavera Seasonal Island | file=monster_s07_RARE.bin | stem=monster_s07_rare | entity_type=monster | monster_id=655 | class=CLASS_RARE_SEASONAL | fam=CLASS_SEASON | genes=- | gene_graphics=- | islands=21
common_name=Rare Clavi Gnat | file=monster_eny_RARE.bin | stem=monster_eny_rare | entity_type=monster | monster_id=828 | class=CLASS_RARE_MAGICAL | fam=CLASS_MAGICAL | genes=ENY | gene_graphics=gene_cold,gene_fire,gene_fairy | islands=16,25,116
common_name=Rare Congle | file=monster_ade_RARE.bin | stem=monster_ade_rare | entity_type=monster | monster_id=97 | class=CLASS_RARE_NATURAL | fam=CLASS_NATURAL | genes=ADE | gene_graphics=gene_air,gene_water,gene_cold | islands=2,3,6,102,103
common_name=Rare Congle Fire Island | file=monster_ade_RARE.bin | stem=monster_ade_rare | entity_type=monster | monster_id=433 | class=CLASS_RARE_NATURAL | fam=CLASS_NATURAL | genes=ADE | gene_graphics=gene_air,gene_water,gene_cold | islands=14
common_name=Rare Cranchee | file=monster_p11_RARE.bin | stem=monster_p11_rare | entity_type=monster | monster_id=837 | class=CLASS_RARE_MYTHICAL | fam=CLASS_DREAMMYTHICAL | genes=HP | gene_graphics=gene_dream,gene_mythical | islands=23
common_name=Rare Creepuscule | file=monster_u13_RARE.bin | stem=monster_u13_rare | entity_type=monster | monster_id=681 | class=CLASS_RARE_SUPERNAT | fam=CLASS_SUPERNATURAL_WUBLIN | genes=U | gene_graphics=gene_electricity | islands=10
common_name=Rare Cybop | file=monster_ac_RARE.bin | stem=monster_ac_rare | entity_type=monster | monster_id=95 | class=CLASS_RARE_NATURAL | fam=CLASS_NATURAL | genes=AC | gene_graphics=gene_air,gene_earth | islands=3,4,5,6,103,104,105
common_name=Rare Cybop Fire Island | file=monster_ac_RARE.bin | stem=monster_ac_rare | entity_type=monster | monster_id=295 | class=CLASS_RARE_NATURAL | fam=CLASS_NATURAL | genes=AC | gene_graphics=gene_air,gene_earth | islands=13
common_name=Rare Dandidoo | file=monster_ab_RARE.bin | stem=monster_ab_rare | entity_type=monster | monster_id=100 | class=CLASS_RARE_NATURAL | fam=CLASS_NATURAL | genes=AB | gene_graphics=gene_air,gene_plant | islands=2,4,5,6,102,104,105
